#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_1852256 flag=0 multi=87.9524 len=3067	0.6188	3067	0.3593	41.5390	1274	8	7	0.3949	0	0.84
k127_1865571 flag=1 multi=114.3907 len=13159	2.3331	13159	0.3700	64.8302	8531	106	118	0.3929	1	3.06
k127_1904889 flag=0 multi=84.9532 len=13213	2.1617	13213	0.3733	54.5145	7203	99	111	0.3882	1	3.29
k127_1912638 flag=0 multi=73.2223 len=3443	0.7482	3443	0.3343	42.3758	1459	9	10	0.3491	0	1.03
k127_1920349 flag=0 multi=79.0967 len=4471	0.4346	4471	0.3675	23.8202	1065	8	7	0.3935	0	0.94
k127_1925836 flag=1 multi=77.5104 len=8689	1.1584	8689	0.3731	46.8408	4070	36	36	0.4088	0	1.70
k127_1978181 flag=0 multi=45.3421 len=5704	1.5707	5704	0.3401	52.1564	2975	30	33	0.3629	1	2.41
k127_1989470 flag=0 multi=80.5433 len=11369	1.1294	11369	0.3645	42.7830	4864	44	51	0.3907	0	2.21
k127_2001595 flag=0 multi=106.7874 len=6232	0.7662	6232	0.3691	43.0199	2681	16	21	0.4147	0	1.15
k127_2008478 flag=0 multi=75.0005 len=6413	0.3820	6413	0.3378	27.4443	1760	10	8	0.3523	0	0.69
k127_2012198 flag=0 multi=99.0913 len=14465	1.1302	14465	0.3481	50.2592	7270	57	65	0.3621	1	1.55
k127_2018105 flag=0 multi=53.0204 len=12520	0.7547	12520	0.3517	39.2891	4919	31	38	0.3808	0	1.32
k127_2025327 flag=0 multi=123.4316 len=4911	1.0843	4911	0.3588	47.5260	2334	19	21	0.3863	0	1.52
k127_2046449 flag=0 multi=84.6810 len=14633	0.9808	14633	0.3668	41.7823	6114	47	60	0.3889	0	1.60
k127_2049486 flag=0 multi=82.1412 len=5914	1.2912	5914	0.3583	57.8796	3423	25	31	0.3766	1	1.65
k127_2058746 flag=0 multi=75.6283 len=7165	0.7551	7165	0.3579	31.8632	2283	22	18	0.3846	0	1.41
k127_2066267 flag=0 multi=78.0241 len=19679	0.9549	19679	0.3476	41.5672	8180	64	71	0.3741	0	1.59
k127_2066843 flag=1 multi=61.5966 len=16200	0.8988	16200	0.3715	42.3333	6858	53	58	0.3795	0	1.33
k127_2072043 flag=0 multi=93.4260 len=12762	0.7851	12762	0.3431	35.7154	4558	37	42	0.3691	0	1.32
k127_2077556 flag=0 multi=229.7356 len=5597	1.0423	5597	0.3779	54.2612	3037	24	20	0.3846	1	1.23
k127_2078167 flag=0 multi=87.4800 len=5306	0.7786	5306	0.3515	48.6054	2579	15	14	0.3386	0	0.90
k127_2080831 flag=0 multi=105.5787 len=3203	0.4527	3203	0.3709	28.0987	900	5	7	0.3717	0	0.79
k127_2136345 flag=0 multi=70.7529 len=6331	1.1744	6331	0.3507	36.0764	2284	29	26	0.4088	0	2.88
k127_2136802 flag=0 multi=124.5080 len=3375	0.4474	3375	0.3399	24.8889	840	6	6	0.3924	0	0.87
k127_2141918 flag=0 multi=56.6046 len=10570	0.8309	10570	0.3372	39.0066	4123	32	30	0.3603	0	1.38
k127_2166641 flag=0 multi=141.7359 len=4027	0.4229	4027	0.3387	26.1733	1054	5	7	0.3454	0	0.75
k127_2207902 flag=0 multi=49.0050 len=4144	0.9467	4144	0.3542	31.4672	1304	13	16	0.3645	0	1.86
k127_2237464 flag=0 multi=77.5257 len=4683	0.6835	4683	0.3534	35.9171	1682	12	13	0.3694	0	1.13
k127_2257470 flag=0 multi=82.1656 len=3992	1.1861	3992	0.3600	41.4830	1656	17	19	0.3684	0	1.86
k127_2262739 flag=0 multi=55.9649 len=20168	0.6979	20168	0.3628	38.1743	7699	51	55	0.3961	0	1.08
k127_2326496 flag=0 multi=111.7957 len=6534	0.5947	6534	0.3427	33.9761	2220	13	16	0.3655	0	1.00
k127_2379725 flag=0 multi=49.5620 len=10197	0.4713	10197	0.3614	29.8519	3044	18	18	0.3839	0	0.82
k127_2379826 flag=0 multi=110.7156 len=20470	0.8959	20470	0.3503	41.4021	8475	61	75	0.3623	0	1.43
k127_2394876 flag=0 multi=74.2240 len=11371	0.9346	11371	0.3550	45.0708	5125	41	40	0.3896	0	1.43
k127_2396853 flag=0 multi=93.4013 len=5280	0.5345	5280	0.3661	31.0985	1642	11	11	0.3776	0	0.91
k127_2420371 flag=0 multi=65.4432 len=4333	0.8530	4333	0.3776	45.7420	1982	13	15	0.3921	0	1.12
k127_2428659 flag=0 multi=95.1038 len=11422	0.5252	11422	0.3708	30.5200	3486	22	23	0.3976	0	0.92
k127_2446053 flag=0 multi=76.2821 len=19096	0.6974	19096	0.3461	35.6096	6800	48	49	0.3537	0	1.15
k127_2451576 flag=0 multi=73.0000 len=3656	1.9229	3656	0.3638	58.2604	2130	22	30	0.3827	1	2.16
k127_2454514 flag=0 multi=57.7150 len=7828	0.9761	7828	0.3562	37.1104	2905	25	32	0.3544	0	1.84
k127_2457670 flag=0 multi=54.1253 len=6574	1.4644	6574	0.3406	44.4630	2923	31	41	0.3685	0	2.48
k127_2459936 flag=0 multi=52.2596 len=3186	1.3192	3186	0.3751	64.9090	2068	12	19	0.3727	1	1.35
k127_2478885 flag=0 multi=47.0684 len=2599	1.5995	2599	0.3871	46.4794	1208	15	16	0.4113	0	2.64
k127_2486695 flag=0 multi=67.0000 len=3212	8.0520	3212	0.3116	100.0000	3212	100	90	0.3362	8	3.21
k127_2496968 flag=0 multi=108.0000 len=6878	1.2235	6878	0.3430	57.2550	3938	30	31	0.3650	1	1.36
k127_2559788 flag=0 multi=69.6617 len=5640	0.9800	5640	0.3637	46.1348	2602	18	22	0.3909	0	1.45
k127_2572983 flag=0 multi=107.7370 len=3796	0.8169	3796	0.3604	47.6027	1807	12	11	0.3689	0	0.95
k127_2588177 flag=0 multi=91.9990 len=5383	0.6786	5383	0.3788	44.3061	2385	13	14	0.3913	0	0.86
k127_2597887 flag=0 multi=55.6852 len=8126	0.9086	8126	0.3635	37.1400	3018	28	27	0.3827	0	1.60
k127_2602038 flag=0 multi=41.5907 len=4820	0.2432	4820	0.3674	10.6224	512	4	4	0.3901	0	0.77
k127_2615829 flag=1 multi=51.0183 len=2640	0.6951	2640	0.3288	45.8712	1211	7	6	0.3473	0	0.83
k127_2619166 flag=0 multi=85.5143 len=3635	0.8314	3635	0.3348	44.7868	1628	11	12	0.3645	0	1.09
k127_2651276 flag=0 multi=53.2597 len=10764	0.4953	10764	0.3746	30.2025	3251	21	21	0.3805	0	0.84
k127_2670217 flag=0 multi=139.4888 len=7672	0.8856	7672	0.3620	41.5667	3189	26	26	0.3838	0	1.52
k127_2674109 flag=0 multi=86.9768 len=4821	0.5864	4821	0.3437	31.3006	1509	11	10	0.3547	0	1.10
k127_2691694 flag=0 multi=117.7150 len=5685	1.1069	5685	0.3400	51.9261	2952	21	24	0.3593	1	1.50
k127_2726104 flag=1 multi=41.5141 len=2677	2.2305	2677	0.3892	83.3022	2230	20	23	0.4044	2	2.19
k127_2768911 flag=0 multi=86.0000 len=2642	0.9035	2642	0.3891	45.8365	1211	8	9	0.4049	0	1.10
k127_2770498 flag=1 multi=98.8052 len=10896	1.4917	10896	0.3584	45.7507	4985	59	59	0.3572	0	5.10
k127_2790453 flag=0 multi=59.2869 len=4508	0.5703	4508	0.3622	31.6327	1426	9	9	0.3859	0	0.95
k127_2792943 flag=0 multi=71.0405 len=9051	0.9503	9051	0.3554	44.1719	3998	32	32	0.3661	0	1.58
k127_2795133 flag=0 multi=50.0148 len=8212	1.9163	8212	0.3539	53.2270	4371	59	58	0.3784	1	2.74
k127_2797900 flag=0 multi=90.4816 len=5428	0.7465	5428	0.3392	29.7347	1614	17	13	0.3382	0	2.10
k127_2867146 flag=0 multi=47.4630 len=6911	0.4095	6911	0.3795	25.0615	1732	9	12	0.3816	0	0.78
k127_2870912 flag=1 multi=67.0000 len=3338	0.5165	3338	0.3352	28.8796	964	6	6	0.3337	0	0.87
k127_2925364 flag=0 multi=62.0596 len=3062	1.1189	3062	0.3615	41.3129	1265	14	12	0.3870	0	1.66
k127_2930748 flag=0 multi=113.4965 len=8164	0.4966	8164	0.3442	32.7536	2674	14	16	0.3612	0	0.81
k127_2966096 flag=0 multi=55.4833 len=15421	0.7607	15421	0.3503	30.4390	4694	45	45	0.3749	0	1.50
k127_3100537 flag=0 multi=100.9197 len=13458	0.7241	13458	0.3554	36.1346	4863	35	37	0.3611	0	1.31
k127_3128954 flag=0 multi=55.8590 len=4750	1.2914	4750	0.3691	47.7474	2268	24	23	0.3735	0	1.82
k127_3159279 flag=1 multi=124.0000 len=7291	1.5579	7291	0.3799	38.0881	2777	40	42	0.3770	0	2.77
k127_3175313 flag=0 multi=44.0000 len=3253	1.0074	3253	0.3514	36.7046	1194	11	15	0.3804	0	1.67
k127_3181184 flag=1 multi=170.2355 len=3503	0.9175	3503	0.3537	31.1162	1090	12	11	0.3905	0	1.74
k127_3183753 flag=0 multi=74.9688 len=3140	0.6236	3140	0.3191	20.6051	647	7	7	0.3644	0	1.73
k127_3183807 flag=0 multi=68.4296 len=5164	1.2084	5164	0.3565	41.8280	2160	23	21	0.3832	0	2.34
k127_3199745 flag=0 multi=51.8904 len=3174	2.7958	3174	0.3715	70.9830	2253	33	33	0.3920	2	2.96
k127_3224896 flag=0 multi=53.1102 len=5755	0.3811	5755	0.3599	20.7819	1196	9	8	0.3561	0	0.81
k127_3226379 flag=0 multi=76.0000 len=7481	1.1607	7481	0.3332	46.2371	3459	31	34	0.3657	0	1.77
k127_3227963 flag=0 multi=58.0000 len=5823	0.4745	5823	0.3526	29.4178	1713	10	10	0.3677	0	0.81
k127_3251071 flag=1 multi=117.9169 len=5996	0.7652	5996	0.3582	45.9640	2756	17	18	0.3975	0	0.97
k127_3268158 flag=1 multi=69.3072 len=5716	0.6907	5716	0.3621	39.2582	2244	10	19	0.3947	0	0.98
k127_3323461 flag=0 multi=47.0127 len=4615	0.5558	4615	0.3519	33.3911	1541	9	10	0.3501	0	0.92
k127_3323515 flag=0 multi=68.1559 len=3226	0.9259	3226	0.3636	48.0471	1550	12	11	0.3380	0	1.17
k127_3333352 flag=0 multi=187.9396 len=3539	1.9480	3539	0.3433	47.5558	1683	27	26	0.3499	0	3.03
k127_3333495 flag=0 multi=133.9521 len=5112	1.0759	5112	0.3414	44.6792	2284	18	20	0.3543	0	1.57
k127_3349503 flag=0 multi=107.7986 len=5500	0.4784	5500	0.3624	27.9636	1538	9	10	0.3586	0	0.93
k127_3373217 flag=0 multi=92.9682 len=6196	0.6701	6196	0.3230	26.7592	1658	12	18	0.3765	0	1.91
k127_3389731 flag=0 multi=55.9189 len=5171	0.6279	5171	0.3423	31.8314	1646	12	12	0.3754	0	1.07
k127_3390301 flag=0 multi=123.7522 len=25928	0.9713	25928	0.3663	43.9602	11398	90	95	0.3898	0	1.49
k127_3423859 flag=0 multi=98.4540 len=8845	0.8171	8845	0.3482	42.0690	3721	29	26	0.3688	0	1.21
k127_3491685 flag=1 multi=137.4732 len=3806	0.6597	3806	0.3621	28.6127	1089	9	9	0.3800	0	1.24
k127_3506699 flag=0 multi=136.1351 len=7499	1.0064	7499	0.3720	46.5262	3489	25	32	0.3840	0	1.60
k127_3548449 flag=0 multi=65.3314 len=4346	0.3953	4346	0.3707	21.3530	928	7	6	0.3998	0	0.85
k127_3559366 flag=0 multi=61.3867 len=7202	0.7717	7202	0.3591	46.8203	3372	20	21	0.3807	0	1.05
k127_3620587 flag=0 multi=68.5689 len=7091	0.4458	7091	0.3400	26.1881	1857	13	10	0.3798	0	0.88
k127_3744487 flag=0 multi=52.9220 len=6792	0.9969	6792	0.3404	40.0029	2717	24	25	0.3661	0	1.83
k127_3776780 flag=0 multi=87.7889 len=6405	0.8434	6405	0.3667	48.9774	3137	21	18	0.3926	0	1.19
k127_3824076 flag=0 multi=65.2475 len=3868	0.3441	3868	0.3441	24.4829	947	4	6	0.3821	0	0.66
k127_3858601 flag=0 multi=121.9024 len=3794	1.0962	3794	0.3471	53.5582	2032	14	17	0.3803	1	1.32
k127_3870939 flag=1 multi=111.0000 len=3014	1.0644	3014	0.3663	39.2170	1182	12	11	0.3773	0	1.67
k127_3898083 flag=0 multi=55.1616 len=3147	1.4229	3147	0.3696	39.1802	1233	17	16	0.4029	0	2.21
k127_3930326 flag=0 multi=54.7648 len=6168	0.5491	6168	0.3437	31.7607	1959	13	11	0.3681	0	0.89
k127_3934390 flag=0 multi=54.0000 len=3736	0.5308	3736	0.3750	31.8790	1191	8	7	0.4035	0	0.91
k127_3949856 flag=0 multi=59.0000 len=6797	1.2195	6797	0.3450	43.8134	2978	32	30	0.3540	0	1.86
k127_3954448 flag=0 multi=78.3920 len=3640	1.9129	3640	0.3926	54.6429	1989	28	24	0.3824	1	2.77
k127_3961171 flag=0 multi=66.4571 len=2899	0.5160	2899	0.3581	25.7330	746	5	6	0.3485	0	1.01
k127_3978209 flag=0 multi=127.0000 len=5226	0.7930	5226	0.3733	34.7302	1815	13	17	0.3972	0	1.42
k127_3980464 flag=0 multi=72.1126 len=11563	0.5862	11563	0.3500	33.1834	3837	22	27	0.3795	0	1.01
k127_3984561 flag=0 multi=55.9641 len=3526	0.5332	3526	0.3605	29.0130	1023	6	7	0.4047	0	0.92
k127_3996850 flag=0 multi=52.0218 len=3111	0.5432	3111	0.3680	39.5371	1230	7	6	0.3630	0	0.77
k127_4007650 flag=0 multi=60.4347 len=5851	0.6583	5851	0.3613	35.6862	2088	15	15	0.3825	0	1.04
k127_4055745 flag=0 multi=60.9783 len=5761	0.7737	5761	0.3223	39.4550	2273	21	17	0.3618	0	1.42
k127_4066425 flag=0 multi=61.5792 len=11528	0.8942	11528	0.3480	45.3765	5231	36	40	0.3725	0	1.42
k127_4082814 flag=0 multi=107.5669 len=5184	0.7078	5184	0.3335	41.3580	2144	13	14	0.3441	0	1.05
k127_4090585 flag=0 multi=65.8515 len=10476	0.9967	10476	0.3718	42.6308	4466	36	41	0.3883	0	1.50
k127_4118247 flag=0 multi=69.8674 len=5020	1.1418	5020	0.3556	50.7371	2547	20	22	0.3671	1	1.61
k127_4137315 flag=0 multi=74.5164 len=3996	0.5203	3996	0.3679	30.6306	1224	7	7	0.3488	0	0.83
k127_4156442 flag=0 multi=124.3350 len=6921	0.4508	6921	0.3180	22.4101	1551	11	11	0.3439	0	0.96
k127_4158661 flag=0 multi=88.3705 len=4934	1.6358	4934	0.3622	50.9323	2513	28	34	0.3887	1	2.41
k127_4238618 flag=0 multi=62.9269 len=7292	0.6836	7292	0.3324	35.1207	2561	18	17	0.3516	0	1.22
k127_4280339 flag=0 multi=62.9858 len=3930	0.8092	3930	0.3183	34.7328	1365	11	12	0.3503	0	1.75
k127_4281556 flag=0 multi=52.3931 len=5876	0.7345	5876	0.3559	27.2975	1604	14	19	0.3701	0	2.38
k127_4283641 flag=0 multi=71.9539 len=6175	0.6700	6175	0.3660	37.4251	2311	16	15	0.3814	0	1.02
k127_4292954 flag=1 multi=75.9182 len=2708	8.4841	2708	0.3482	100.0000	2708	83	86	0.3635	8	3.37
k127_4303705 flag=0 multi=131.5444 len=8818	0.8796	8818	0.3779	34.8152	3070	28	30	0.4001	0	2.00
k127_4334048 flag=0 multi=68.5564 len=4915	0.3705	4915	0.3634	23.4588	1153	7	6	0.3637	0	0.83
k127_4337527 flag=0 multi=63.6757 len=9422	0.5673	9422	0.3517	35.4808	3343	18	21	0.3460	0	0.86
k127_4384710 flag=0 multi=55.9529 len=2652	2.1259	2652	0.3665	59.6908	1583	19	21	0.3842	1	2.92
k127_4412486 flag=1 multi=80.4018 len=7633	0.8372	7633	0.3643	45.6570	3485	25	24	0.3756	0	1.12
k127_4431195 flag=1 multi=68.5177 len=9997	0.8050	9997	0.3673	30.3391	3033	32	25	0.3970	0	1.56
k127_4469068 flag=0 multi=67.0000 len=4504	0.5064	4504	0.3608	30.0622	1354	9	8	0.3639	0	0.86
k127_4474013 flag=0 multi=93.0067 len=17925	0.8784	17925	0.3661	41.8354	7499	56	59	0.3857	0	1.38
k127_4478611 flag=0 multi=85.2634 len=3928	0.9020	3928	0.3399	41.9043	1646	12	13	0.3635	0	1.27
k127_4491457 flag=0 multi=83.0000 len=2703	9.9145	2703	0.3504	100.0000	2703	100	97	0.3679	9	4.45
k127_4512434 flag=0 multi=54.5586 len=4468	1.1786	4468	0.3521	48.9481	2187	20	18	0.3584	0	1.51
k127_4527663 flag=1 multi=61.9479 len=8591	0.7174	8591	0.3684	33.2208	2854	23	22	0.3738	0	1.44
k127_4531446 flag=0 multi=56.9007 len=5767	0.9643	5767	0.3725	45.7257	2637	20	21	0.3914	0	1.32
k127_4547842 flag=0 multi=84.0000 len=6425	0.9505	6425	0.3628	46.5681	2992	22	25	0.3784	0	1.26
k127_4578443 flag=0 multi=64.1423 len=4175	0.2733	4175	0.3713	19.9521	833	5	4	0.3690	0	0.59
k127_4624664 flag=0 multi=117.2294 len=5725	1.4252	5725	0.3679	54.5502	3123	31	29	0.3988	1	1.75
k127_4690666 flag=0 multi=65.1363 len=4374	1.2842	4374	0.3363	46.8450	2049	20	22	0.3599	0	1.90
k127_4694066 flag=0 multi=111.0000 len=3220	0.4904	3220	0.3758	30.6522	987	5	6	0.3708	0	0.81
k127_4799109 flag=0 multi=142.1712 len=4858	0.7738	4858	0.3436	32.8942	1598	11	17	0.3675	0	1.44
k127_4847864 flag=1 multi=59.7967 len=6894	1.3272	6894	0.3632	49.0572	3382	33	36	0.3866	0	1.81
k127_4853658 flag=0 multi=74.5518 len=7707	0.8993	7707	0.3528	43.8562	3380	23	29	0.3841	0	1.24
k127_4932030 flag=0 multi=97.9234 len=4672	1.0676	4672	0.3461	53.5959	2504	19	16	0.3696	1	1.31
k127_5007757 flag=0 multi=56.2250 len=10473	0.7404	10473	0.3505	40.2273	4213	29	26	0.3714	0	1.11
k127_5020364 flag=0 multi=53.9990 len=9832	0.7794	9832	0.3545	30.8584	3034	31	27	0.3720	0	1.60
k127_5027148 flag=0 multi=141.1157 len=11975	1.3307	11975	0.3817	46.5219	5571	57	58	0.3911	0	2.20
k127_5057808 flag=0 multi=57.0669 len=3459	1.1211	3459	0.3203	45.4178	1571	12	15	0.3261	0	1.45
k127_5096967 flag=0 multi=55.9549 len=6647	0.7178	6647	0.3326	32.8268	2182	16	18	0.3875	0	1.43
k127_5106523 flag=0 multi=74.3820 len=5030	0.8117	5030	0.3545	33.2604	1673	12	19	0.3832	0	1.41
k127_5206363 flag=0 multi=55.2838 len=9512	0.5646	9512	0.3258	35.0610	3335	18	23	0.3491	0	0.87
k127_5260097 flag=0 multi=63.1936 len=2746	1.1413	2746	0.3616	63.8019	1752	9	14	0.4005	1	1.20
k127_5263814 flag=0 multi=108.9381 len=9669	0.7891	9669	0.3448	35.7224	3454	29	29	0.3578	0	1.26
k127_5284688 flag=0 multi=91.6972 len=4486	0.9135	4486	0.3413	34.0615	1528	15	16	0.3926	0	1.71
k127_5401328 flag=0 multi=68.9773 len=9128	0.6299	9128	0.3602	31.7923	2902	19	25	0.3629	0	1.14
k127_5540214 flag=0 multi=77.7095 len=15819	0.6570	15819	0.3568	34.8568	5514	37	39	0.3548	0	1.04
k127_5658740 flag=0 multi=98.8048 len=17899	0.8205	17899	0.3456	42.3096	7573	52	56	0.3752	0	1.14
k127_5666857 flag=1 multi=61.2868 len=5361	1.0677	5361	0.3656	37.2505	1997	22	21	0.4068	0	1.68
k127_5777081 flag=0 multi=73.9254 len=10620	1.2760	10620	0.3435	40.9793	4352	48	49	0.3615	0	2.34
k127_5780389 flag=0 multi=84.4772 len=3396	0.6911	3396	0.3828	38.8104	1318	10	10	0.4164	0	1.14
k127_5919871 flag=0 multi=160.8287 len=6162	0.5054	6162	0.3601	27.3612	1686	11	12	0.3622	0	0.92
k127_5922846 flag=0 multi=56.0646 len=5807	1.4551	5807	0.3771	46.4784	2699	30	33	0.4180	0	2.37
k127_5948948 flag=1 multi=117.1926 len=3565	0.3969	3565	0.3641	27.2090	970	6	4	0.3669	0	0.70
k127_63966 flag=1 multi=43.4068 len=4326	14.3088	4326	0.6190	97.8502	4233	238	231	0.6020	8	22.06
k127_94854 flag=0 multi=32.7109 len=219063	1.3963	219063	0.6382	16.5628	36283	1206	1346	0.6477	0	8.67
k127_187212 flag=1 multi=35.0000 len=26869	1.3960	26869	0.6518	35.7661	9610	118	160	0.6152	0	4.37
k127_191899 flag=0 multi=30.0034 len=9071	0.3704	9071	0.6336	10.1422	920	8	19	0.6314	0	1.76
k127_509748 flag=0 multi=36.9680 len=175576	0.7522	175576	0.6256	17.5320	30782	529	581	0.6252	0	4.24
k127_530957 flag=0 multi=36.1707 len=34994	7.1641	34994	0.6200	61.6048	21558	935	933	0.6224	1	24.45
k127_918418 flag=0 multi=36.0000 len=64775	1.8421	64775	0.6377	47.8719	31009	380	406	0.6166	0	7.11
k127_950677 flag=1 multi=29.0000 len=12223	0.3192	12223	0.6372	13.0737	1598	21	20	0.6407	0	1.15
k127_1028878 flag=0 multi=36.0090 len=97927	0.6730	97927	0.6218	15.9200	15590	261	292	0.6355	0	2.89
k127_1028992 flag=0 multi=34.0011 len=38549	1.9265	38549	0.6480	22.1614	8543	278	334	0.6491	0	8.45
k127_1045442 flag=0 multi=35.9427 len=59343	7.3769	59343	0.6476	18.6256	11053	1637	1682	0.5732	0	45.24
k127_1080884 flag=0 multi=35.9976 len=147472	2.1708	147472	0.6484	33.1812	48933	1206	1274	0.6394	0	8.88
k127_1136262 flag=0 multi=34.9990 len=30503	0.1365	30503	0.6211	6.1305	1870	21	19	0.5920	0	0.66
k127_1164020 flag=1 multi=51.0000 len=12695	13.2084	12695	0.6312	34.1000	4329	615	698	0.6315	0	51.81
k127_1164229 flag=1 multi=44.0000 len=2786	7.9063	2786	0.6321	100.0000	2786	89	89	0.6181	7	4.69
k127_1374269 flag=1 multi=85.1423 len=3958	17.8724	3958	0.6438	93.1784	3688	273	265	0.6280	8	17.94
k127_1486879 flag=1 multi=32.4475 len=43370	0.9478	43370	0.6526	19.5227	8467	178	175	0.6351	0	3.07
k127_1652851 flag=0 multi=43.9953 len=12786	4.4416	12786	0.6282	16.4008	2097	228	221	0.6608	0	23.05
k127_1715094 flag=1 multi=34.0000 len=92181	1.6884	92181	0.6419	22.2985	20555	635	644	0.6335	0	8.01
k127_1784714 flag=1 multi=36.2540 len=91096	0.5863	91096	0.6281	18.2181	16596	173	210	0.6356	0	2.88
k127_1827985 flag=1 multi=38.2683 len=3127	2.7579	3127	0.6367	69.0758	2160	33	37	0.6114	1	4.47
k127_1864127 flag=1 multi=44.0000 len=6265	4.4005	6265	0.6417	40.9417	2565	106	129	0.6434	0	8.00
k127_1916667 flag=1 multi=49.3901 len=3157	11.9427	3157	0.6253	98.5112	3110	144	150	0.6106	10	7.10
k127_1957695 flag=1 multi=30.8735 len=44253	0.7632	44253	0.6527	7.6560	3388	125	153	0.6046	0	6.92
k127_2032577 flag=1 multi=104.1288 len=3482	14.7203	3482	0.6157	100.0000	3482	221	180	0.5893	14	8.49
k127_2110843 flag=1 multi=32.0000 len=51520	0.9824	51520	0.6437	19.6836	10141	213	231	0.6499	0	3.59
k127_2150359 flag=1 multi=34.0000 len=190907	1.0894	190907	0.6482	19.4136	37062	765	934	0.6398	0	4.59
k127_2218206 flag=0 multi=30.0000 len=11486	13.3488	11486	0.6308	100.0000	11486	612	608	0.6163	12	6.83
k127_2344985 flag=1 multi=31.0000 len=22807	0.8963	22807	0.6573	15.5698	3551	70	104	0.6460	0	4.03
k127_2351168 flag=1 multi=34.0000 len=90399	0.5192	90399	0.6339	10.6229	9603	181	218	0.6252	0	2.63
k127_2446553 flag=0 multi=50.1130 len=20139	3.8816	20139	0.6248	85.6895	17257	242	275	0.6394	1	12.91
k127_2499393 flag=0 multi=35.4900 len=81252	1.1522	81252	0.6425	20.2481	16452	352	385	0.6454	0	5.66
k127_2521574 flag=1 multi=42.0000 len=40002	1.9736	40002	0.6363	27.0536	10822	323	326	0.6329	0	7.88
k127_2601892 flag=1 multi=104.0000 len=3898	17.9377	3898	0.6331	99.6921	3886	276	280	0.6307	17	8.74
k127_2617587 flag=0 multi=31.0000 len=21998	0.4795	21998	0.6502	17.8062	3917	48	44	0.6438	0	1.44
k127_2628231 flag=0 multi=30.9980 len=54598	2.2739	54598	0.6374	29.6458	16186	538	470	0.6240	0	9.59
k127_2660180 flag=1 multi=32.0000 len=2748	11.7453	2748	0.6219	50.5822	1390	139	133	0.5962	1	24.36
k127_2672483 flag=1 multi=50.0000 len=2849	5.2882	2849	0.6290	96.6655	2754	63	60	0.6271	3	5.97
k127_2672822 flag=1 multi=69.0000 len=4454	19.4834	4454	0.6230	99.2591	4421	322	315	0.5847	8	24.23
k127_2676174 flag=0 multi=30.9992 len=19896	1.6027	19896	0.6546	27.1813	5408	129	136	0.6428	0	6.01
k127_2805935 flag=1 multi=28.0000 len=113323	0.4817	113323	0.6496	9.9159	11237	209	260	0.6384	0	2.71
k127_3002028 flag=1 multi=34.0000 len=35679	2.9440	35679	0.6472	24.5775	8769	446	423	0.6545	0	10.00
k127_3026518 flag=0 multi=36.7707 len=2770	0.6570	2770	0.6274	29.6751	822	10	7	0.6385	0	1.20
k127_3144635 flag=0 multi=38.0000 len=98596	1.7660	98596	0.6218	14.7805	14573	694	731	0.6273	0	10.19
k127_3223167 flag=1 multi=30.2525 len=109605	3.2331	109605	0.6469	38.7154	42434	1178	1343	0.6261	0	12.66
k127_3388307 flag=1 multi=34.0000 len=90684	0.3359	90684	0.6517	8.1370	7379	113	151	0.6444	0	1.83
k127_3451373 flag=1 multi=63.0000 len=3953	1.8781	3953	0.6185	42.3982	1676	36	28	0.6103	0	3.40
k127_3481600 flag=1 multi=37.4755 len=121740	2.0051	121740	0.6482	22.4708	27356	965	1016	0.6509	0	8.82
k127_3488964 flag=1 multi=44.0000 len=22452	4.0445	22452	0.6498	21.6417	4859	352	370	0.6377	0	17.31
k127_3509588 flag=1 multi=34.0000 len=131255	1.6260	131255	0.6494	34.9046	45814	680	719	0.6283	0	10.70
k127_3509612 flag=0 multi=28.0007 len=68596	0.1640	68596	0.6473	6.3531	4358	54	49	0.6429	0	0.77
k127_3603683 flag=0 multi=54.0000 len=4028	32.4069	4028	0.6259	100.0000	4028	486	495	0.6053	21	31.02
k127_3643470 flag=0 multi=34.1915 len=260285	1.2231	260285	0.6411	18.1071	47130	1210	1346	0.6400	0	5.83
k127_3707637 flag=0 multi=34.9956 len=76380	1.6132	76380	0.6518	21.0134	16050	489	538	0.6392	0	6.34
k127_3734596 flag=0 multi=37.0060 len=33059	0.9049	33059	0.6278	15.3604	5078	117	130	0.6160	0	3.15
k127_3776299 flag=1 multi=34.0000 len=43017	1.0837	43017	0.6431	13.0809	5627	187	191	0.6166	0	6.01
k127_3829984 flag=0 multi=34.4092 len=218014	0.9450	218014	0.6274	14.0583	30649	818	913	0.6379	0	6.52
k127_4130257 flag=1 multi=56.0000 len=2961	5.7845	2961	0.6575	27.3219	809	64	71	0.6634	0	19.80
k127_4185340 flag=1 multi=31.6477 len=199865	2.4840	199865	0.6448	38.2768	76502	1788	1862	0.6327	0	10.49
k127_4255372 flag=0 multi=34.2773 len=178920	1.2091	178920	0.6393	14.8357	26544	881	947	0.6447	0	5.95
k127_4356268 flag=0 multi=29.0000 len=21100	2.7062	21100	0.6381	20.4360	4312	224	233	0.6286	0	13.33
k127_4370128 flag=1 multi=32.0000 len=49079	6.3992	49079	0.6475	25.7972	12661	1152	1352	0.6445	0	53.41
k127_4614616 flag=0 multi=32.0715 len=211193	0.4247	211193	0.6403	8.8549	18701	381	410	0.6351	0	2.71
